img_type,city,Acc_type,val,year
mix_years,han_dan_shi,Overal_Acc,0.9706900153897005,2017_2019
mix_years,zheng_zhou_shi,FoM,0.11914462722511387,2017_2019
mix_years,zheng_zhou_shi,Change_ratio,0.12604022004897436,2017_2019
mix_years,zheng_zhou_shi,Overal_Acc,0.9375913159593402,2017_2019
mix_years,tong_ling_shi,FoM,0.0562047679054368,2017_2019
mix_years,tong_ling_shi,Change_ratio,0.07944668703072892,2017_2019
mix_years,tong_ling_shi,Overal_Acc,0.9755462451067604,2017_2019
mix_years,zhen_jiang_shi,FoM,0.058970151819942425,2017_2019
mix_years,zhen_jiang_shi,Change_ratio,0.08189917988170825,2017_2019
mix_years,zhen_jiang_shi,Overal_Acc,0.9644087244232525,2017_2019
mix_years,fu_yang_shi,FoM,0.14812475000224623,2017_2019
mix_years,fu_yang_shi,Change_ratio,0.23646049577060058,2017_2019
mix_years,fu_yang_shi,Overal_Acc,0.9168380511714548,2017_2019
mix_years,qing_dao_shi,FoM,0.14490201943973838,2017_2019
mix_years,qing_dao_shi,Change_ratio,0.16176649847550814,2017_2019
mix_years,qing_dao_shi,Overal_Acc,0.9561182640663928,2017_2019
mix_years,ma_an_shan_shi,FoM,0.08778286871532963,2017_2019
mix_years,ma_an_shan_shi,Change_ratio,0.12662934261103986,2017_2019
mix_years,ma_an_shan_shi,Overal_Acc,0.964057057112143,2017_2019
mix_years,zhu_ma_dian_shi,FoM,0.11425533456867698,2017_2019
mix_years,zhu_ma_dian_shi,Change_ratio,0.22264751712947242,2017_2019
mix_years,zhu_ma_dian_shi,Overal_Acc,0.9504893650849565,2017_2019
mix_years,he_bi_shi,FoM,0.057622271429239855,2017_2019
mix_years,he_bi_shi,Change_ratio,0.0678669979150405,2017_2019
mix_years,he_bi_shi,Overal_Acc,0.9833658357036568,2017_2019
mix_years,huang_shan_shi,FoM,0.07525636784651009,2017_2019
mix_years,huang_shan_shi,Change_ratio,0.15417335188166503,2017_2019
mix_years,huang_shan_shi,Overal_Acc,0.9896378621368865,2017_2019
mix_years,san_men_xia_shi,FoM,0.11286863334068555,2017_2019
mix_years,san_men_xia_shi,Change_ratio,0.19280875889272234,2017_2019
mix_years,san_men_xia_shi,Overal_Acc,0.9913053069716842,2017_2019
mix_years,dong_ying_shi,FoM,0.1258041052605744,2017_2019
mix_years,dong_ying_shi,Change_ratio,0.2371132526664832,2017_2019
mix_years,dong_ying_shi,Overal_Acc,0.9376301124405636,2017_2019
mix_years,lin_yi_shi,FoM,0.12227295292133283,2017_2019
mix_years,lin_yi_shi,Change_ratio,0.13900367434459798,2017_2019
mix_years,lin_yi_shi,Overal_Acc,0.9630395335230502,2017_2019
mix_years,bo_zhou_shi,FoM,0.1137288798208522,2017_2019
mix_years,bo_zhou_shi,Change_ratio,0.20269428347206853,2017_2019
mix_years,bo_zhou_shi,Overal_Acc,0.949284237415579,2017_2019
mix_years,bao_ding_shi,FoM,0.09563675044432883,2017_2019
mix_years,bao_ding_shi,Change_ratio,0.12644684960674352,2017_2019
mix_years,bao_ding_shi,Overal_Acc,0.9780636188389029,2017_2019
mix_years,xin_yang_shi,FoM,0.07460528743785716,2017_2019
mix_years,xin_yang_shi,Change_ratio,0.1508741566754389,2017_2019
mix_years,xin_yang_shi,Overal_Acc,0.9740512967390023,2017_2019
mix_years,liu_an_shi,FoM,0.09366794079984919,2017_2019
mix_years,liu_an_shi,Change_ratio,0.1797584093592858,2017_2019
mix_years,liu_an_shi,Overal_Acc,0.9724716643475747,2017_2019
mix_years,bei_jing_shi,FoM,0.06799852320682982,2017_2019
mix_years,bei_jing_shi,Change_ratio,0.10392766886540071,2017_2019
mix_years,bei_jing_shi,Overal_Acc,0.9778647153468675,2017_2019
mix_years,nan_jing_shi,FoM,0.08717770416832812,2017_2019
mix_years,nan_jing_shi,Change_ratio,0.11131075029989959,2017_2019
mix_years,nan_jing_shi,Overal_Acc,0.949776898991192,2017_2019
mix_years,nan_tong_shi,FoM,0.07831155157946956,2017_2019
mix_years,nan_tong_shi,Change_ratio,0.1420939845987103,2017_2019
mix_years,nan_tong_shi,Overal_Acc,0.9419560463121888,2017_2019
mix_years,nan_yang_shi,FoM,0.08658992272916015,2017_2019
mix_years,nan_yang_shi,Change_ratio,0.19974325302431237,2017_2019
mix_years,nan_yang_shi,Overal_Acc,0.9652765140816086,2017_2019
mix_years,he_fei_shi,FoM,0.11881232091563806,2017_2019
mix_years,he_fei_shi,Change_ratio,0.2185490686439131,2017_2019
mix_years,he_fei_shi,Overal_Acc,0.9229584634354574,2017_2019
mix_years,zhou_kou_shi,FoM,0.07902271617771227,2017_2019
mix_years,zhou_kou_shi,Change_ratio,0.094844749000245,2017_2019
mix_years,zhou_kou_shi,Overal_Acc,0.9729227826398773,2017_2019
mix_years,tang_shan_shi,FoM,0.10522992840296998,2017_2019
mix_years,tang_shan_shi,Change_ratio,0.14316946771418668,2017_2019
mix_years,tang_shan_shi,Overal_Acc,0.9682884385995955,2017_2019
mix_years,shang_qiu_shi,FoM,0.09558180525653422,2017_2019
mix_years,shang_qiu_shi,Change_ratio,0.1310154517215989,2017_2019
mix_years,shang_qiu_shi,Overal_Acc,0.9581815095414566,2017_2019
mix_years,tian_jin_shi,FoM,0.09011526710288587,2017_2019
mix_years,tian_jin_shi,Change_ratio,0.112528310172732,2017_2019
mix_years,tian_jin_shi,Overal_Acc,0.9636959774356628,2017_2019
mix_years,wei_hai_shi,FoM,0.12820340954983017,2017_2019
mix_years,wei_hai_shi,Change_ratio,0.17438720938637411,2017_2019
mix_years,wei_hai_shi,Overal_Acc,0.9690231396927238,2017_2019
mix_years,an_qing_shi,FoM,0.09062404265391466,2017_2019
mix_years,an_qing_shi,Change_ratio,0.2091608356759995,2017_2019
mix_years,an_qing_shi,Overal_Acc,0.9700251662358671,2017_2019
mix_years,an_yang_shi,FoM,0.07866962414014336,2017_2019
mix_years,an_yang_shi,Change_ratio,0.08543878722182727,2017_2019
mix_years,an_yang_shi,Overal_Acc,0.9797684440826809,2017_2019
mix_years,xuan_cheng_shi,FoM,0.0626575378581032,2017_2019
mix_years,xuan_cheng_shi,Change_ratio,0.13334039861503225,2017_2019
mix_years,xuan_cheng_shi,Overal_Acc,0.9864157991054416,2017_2019
mix_years,su_qian_shi,FoM,0.08711586112479633,2017_2019
mix_years,su_qian_shi,Change_ratio,0.13920292308776566,2017_2019
mix_years,su_qian_shi,Overal_Acc,0.9647105012944571,2017_2019
mix_years,chang_zhou_shi,FoM,0.05820284173155151,2017_2019
mix_years,chang_zhou_shi,Change_ratio,0.07559103554414646,2017_2019
mix_years,chang_zhou_shi,Overal_Acc,0.9642803170139295,2017_2019
mix_years,ping_ding_shan_shi,FoM,0.07153956865896548,2017_2019
mix_years,ping_ding_shan_shi,Change_ratio,0.08231944559374574,2017_2019
mix_years,ping_ding_shan_shi,Overal_Acc,0.9805308540811652,2017_2019
mix_years,lang_fang_shi,FoM,0.08974650768324537,2017_2019
mix_years,lang_fang_shi,Change_ratio,0.1165430589291062,2017_2019
mix_years,lang_fang_shi,Overal_Acc,0.9645444676292423,2017_2019
mix_years,kai_feng_shi,FoM,0.17901209130372775,2017_2019
mix_years,kai_feng_shi,Change_ratio,0.25165745811451246,2017_2019
mix_years,kai_feng_shi,Overal_Acc,0.9061115388858264,2017_2019
mix_years,zhang_jia_kou_shi,FoM,0.14627767884179105,2017_2019
mix_years,zhang_jia_kou_shi,Change_ratio,0.27434314284562894,2017_2019
mix_years,zhang_jia_kou_shi,Overal_Acc,0.9856832954833802,2017_2019
mix_years,xu_zhou_shi,FoM,0.11271213449705071,2017_2019
mix_years,xu_zhou_shi,Change_ratio,0.12309543018304807,2017_2019
mix_years,xu_zhou_shi,Overal_Acc,0.9528371091162661,2017_2019
mix_years,de_zhou_shi,FoM,0.05610317871826504,2017_2019
mix_years,de_zhou_shi,Change_ratio,0.06811594536493648,2017_2019
mix_years,de_zhou_shi,Overal_Acc,0.9832655557870142,2017_2019
mix_years,yang_zhou_shi,FoM,0.08553647572475467,2017_2019
mix_years,yang_zhou_shi,Change_ratio,0.13369104166922896,2017_2019
mix_years,yang_zhou_shi,Overal_Acc,0.9613857486036422,2017_2019
mix_years,cheng_de_shi,FoM,0.16845051753517992,2017_2019
mix_years,cheng_de_shi,Change_ratio,0.36488530051896995,2017_2019
mix_years,cheng_de_shi,Overal_Acc,0.9948780466787018,2017_2019
mix_years,xin_xiang_shi,FoM,0.10610962192269516,2017_2019
mix_years,xin_xiang_shi,Change_ratio,0.109069761374009,2017_2019
mix_years,xin_xiang_shi,Overal_Acc,0.9687754076948679,2017_2019
mix_years,wu_xi_shi,FoM,0.0437563417894805,2017_2019
mix_years,wu_xi_shi,Change_ratio,0.05087218617124548,2017_2019
mix_years,wu_xi_shi,Overal_Acc,0.9730058936402277,2017_2019
mix_years,ri_zhao_shi,FoM,0.1634722564677659,2017_2019
mix_years,ri_zhao_shi,Change_ratio,0.20211410575867567,2017_2019
mix_years,ri_zhao_shi,Overal_Acc,0.9549538030745579,2017_2019
mix_years,zao_zhuang_shi,FoM,0.07563741794463541,2017_2019
mix_years,zao_zhuang_shi,Change_ratio,0.09457934401806085,2017_2019
mix_years,zao_zhuang_shi,Overal_Acc,0.9653894875212149,2017_2019
mix_years,chi_zhou_shi,FoM,0.08960464170938265,2017_2019
mix_years,chi_zhou_shi,Change_ratio,0.18118996599753234,2017_2019
mix_years,chi_zhou_shi,Overal_Acc,0.9837135811353321,2017_2019
mix_years,cang_zhou_shi,FoM,0.0661225241672369,2017_2019
mix_years,cang_zhou_shi,Change_ratio,0.08671993794235387,2017_2019
mix_years,cang_zhou_shi,Overal_Acc,0.9784539352131572,2017_2019
mix_years,tai_an_shi,FoM,0.06454033624886368,2017_2019
mix_years,tai_an_shi,Change_ratio,0.10357961086196434,2017_2019
mix_years,tai_an_shi,Overal_Acc,0.9684098077223817,2017_2019
mix_years,tai_zhou_shi,FoM,0.12511801423694868,2017_2019
mix_years,tai_zhou_shi,Change_ratio,0.17196404886252434,2017_2019
mix_years,tai_zhou_shi,Overal_Acc,0.9399129844030599,2017_2019
mix_years,luo_yang_shi,FoM,0.07252541341641387,2017_2019
mix_years,luo_yang_shi,Change_ratio,0.07796160401725205,2017_2019
mix_years,luo_yang_shi,Overal_Acc,0.9909680027238926,2017_2019
mix_years,ji_nan_shi,FoM,0.057373472121554796,2017_2019
mix_years,ji_nan_shi,Change_ratio,0.0750061074992618,2017_2019
mix_years,ji_nan_shi,Overal_Acc,0.9776347192925928,2017_2019
mix_years,ji_ning_shi,FoM,0.06700962473710223,2017_2019
mix_years,ji_ning_shi,Change_ratio,0.08871891413839113,2017_2019
mix_years,ji_ning_shi,Overal_Acc,0.9734635955179047,2017_2019
no_distance,su_zhou_shi,FoM,0.05487941864454916,2017_2019
no_distance,su_zhou_shi,Change_ratio,0.04763901077394161,2017_2019
no_distance,su_zhou_shi,Overal_Acc,0.9781479535979546,2017_2019
no_distance,zi_bo_shi,FoM,0.11888105855958205,2017_2019
no_distance,zi_bo_shi,Change_ratio,0.1205544333604409,2017_2019
no_distance,zi_bo_shi,Overal_Acc,0.9644108239954045,2017_2019
no_distance,huai_bei_shi,FoM,0.11134838775470145,2017_2019
no_distance,huai_bei_shi,Change_ratio,0.11252986907814622,2017_2019
no_distance,huai_bei_shi,Overal_Acc,0.9664243445213081,2017_2019
no_distance,huai_nan_shi,FoM,0.08414118741186995,2017_2019
no_distance,huai_nan_shi,Change_ratio,0.08889169017303795,2017_2019
no_distance,huai_nan_shi,Overal_Acc,0.9686244586288354,2017_2019
no_distance,huai_an_shi,FoM,0.1416940264677976,2017_2019
no_distance,huai_an_shi,Change_ratio,0.1882443908154606,2017_2019
no_distance,huai_an_shi,Overal_Acc,0.9646389948503149,2017_2019
no_distance,chu_zhou_shi,FoM,0.10440003632129764,2017_2019
no_distance,chu_zhou_shi,Change_ratio,0.18475944101808034,2017_2019
no_distance,chu_zhou_shi,Overal_Acc,0.964194976622634,2017_2019
no_distance,bin_zhou_shi,FoM,0.0817998482202004,2017_2019
no_distance,bin_zhou_shi,Change_ratio,0.11019656901336307,2017_2019
no_distance,bin_zhou_shi,Overal_Acc,0.9719721120745214,2017_2019
no_distance,ta_he_shi,FoM,0.11470535969614064,2017_2019
no_distance,ta_he_shi,Change_ratio,0.07981499322237888,2017_2019
no_distance,ta_he_shi,Overal_Acc,0.9775903824746729,2017_2019
no_distance,wei_fang_shi,FoM,0.13002292713479702,2017_2019
no_distance,wei_fang_shi,Change_ratio,0.19866084125822567,2017_2019
no_distance,wei_fang_shi,Overal_Acc,0.9497913148996519,2017_2019
no_distance,pu_yang_shi,FoM,0.11182311508497687,2017_2019
no_distance,pu_yang_shi,Change_ratio,0.11890775692027715,2017_2019
no_distance,pu_yang_shi,Overal_Acc,0.9627016964051872,2017_2019
no_distance,yan_tai_shi,FoM,0.13733058306326748,2017_2019
no_distance,yan_tai_shi,Change_ratio,0.15939429948020734,2017_2019
no_distance,yan_tai_shi,Overal_Acc,0.974085849890614,2017_2019
no_distance,jiao_zuo_shi,FoM,0.06773063427403163,2017_2019
no_distance,jiao_zuo_shi,Change_ratio,0.06361783965679824,2017_2019
no_distance,jiao_zuo_shi,Overal_Acc,0.9803390995191035,2017_2019
no_distance,yan_cheng_shi,FoM,0.13567635770661385,2017_2019
no_distance,yan_cheng_shi,Change_ratio,0.25012891460382874,2017_2019
no_distance,yan_cheng_shi,Overal_Acc,0.953174045703624,2017_2019
no_distance,shi_jia_zhuang_shi,FoM,0.089912431224748,2017_2019
no_distance,shi_jia_zhuang_shi,Change_ratio,0.09347078009577721,2017_2019
no_distance,shi_jia_zhuang_shi,Overal_Acc,0.9794368446311768,2017_2019
no_distance,qin_huang_dao_shi,FoM,0.15063628040546526,2017_2019
no_distance,qin_huang_dao_shi,Change_ratio,0.21514794407392954,2017_2019
no_distance,qin_huang_dao_shi,Overal_Acc,0.975288589893943,2017_2019
no_distance,liao_cheng_shi,FoM,0.08058052936754062,2017_2019
no_distance,liao_cheng_shi,Change_ratio,0.09297539397311988,2017_2019
no_distance,liao_cheng_shi,Overal_Acc,0.9694800282525009,2017_2019
no_distance,wu_hu_shi,FoM,0.07579856969869181,2017_2019
no_distance,wu_hu_shi,Change_ratio,0.10586777164937705,2017_2019
no_distance,wu_hu_shi,Overal_Acc,0.9724890978751336,2017_2019
no_distance,he_ze_shi,FoM,0.11649875294519874,2017_2019
no_distance,he_ze_shi,Change_ratio,0.12629690809136127,2017_2019
no_distance,he_ze_shi,Overal_Acc,0.9575444628217086,2017_2019
no_distance,lai_wu_shi,FoM,0.06630704986009528,2017_2019
no_distance,lai_wu_shi,Change_ratio,0.07677268669938175,2017_2019
no_distance,lai_wu_shi,Overal_Acc,0.9806939660463682,2017_2019
no_distance,bang_bu_shi,FoM,0.10122700222519095,2017_2019
no_distance,bang_bu_shi,Change_ratio,0.12468433450172946,2017_2019
no_distance,bang_bu_shi,Overal_Acc,0.9691177206819329,2017_2019
no_distance,heng_shui_shi,FoM,0.06116514790028822,2017_2019
no_distance,heng_shui_shi,Change_ratio,0.06262466375239158,2017_2019
no_distance,heng_shui_shi,Overal_Acc,0.9870766582911058,2017_2019
no_distance,xu_chang_shi,FoM,0.08165491798724356,2017_2019
no_distance,xu_chang_shi,Change_ratio,0.10682621025684909,2017_2019
no_distance,xu_chang_shi,Overal_Acc,0.96356937671379,2017_2019
no_distance,lian_yun_gang_shi,FoM,0.11123499534692592,2017_2019
no_distance,lian_yun_gang_shi,Change_ratio,0.10304443332651002,2017_2019
no_distance,lian_yun_gang_shi,Overal_Acc,0.9743401949086453,2017_2019
no_distance,xing_tai_shi,FoM,0.0954843658090298,2017_2019
no_distance,xing_tai_shi,Change_ratio,0.112674245823957,2017_2019
no_distance,xing_tai_shi,Overal_Acc,0.974656525968584,2017_2019
no_distance,han_dan_shi,FoM,0.1084965105997174,2017_2019
no_distance,han_dan_shi,Change_ratio,0.11917031991879085,2017_2019
no_distance,han_dan_shi,Overal_Acc,0.9711805140005255,2017_2019
no_distance,zheng_zhou_shi,FoM,0.13105895381748126,2017_2019
no_distance,zheng_zhou_shi,Change_ratio,0.12604022004897436,2017_2019
no_distance,zheng_zhou_shi,Overal_Acc,0.9390900456810624,2017_2019
no_distance,tong_ling_shi,FoM,0.06733743723020734,2017_2019
no_distance,tong_ling_shi,Change_ratio,0.07944668703072892,2017_2019
no_distance,tong_ling_shi,Overal_Acc,0.9761045472354449,2017_2019
no_distance,zhen_jiang_shi,FoM,0.07247418672487482,2017_2019
no_distance,zhen_jiang_shi,Change_ratio,0.08189917988170825,2017_2019
no_distance,zhen_jiang_shi,Overal_Acc,0.9653571622256403,2017_2019
no_distance,fu_yang_shi,FoM,0.17173448525958293,2017_2019
no_distance,fu_yang_shi,Change_ratio,0.23646049577060058,2017_2019
no_distance,fu_yang_shi,Overal_Acc,0.9208179965648816,2017_2019
no_distance,qing_dao_shi,FoM,0.1617433691223416,2017_2019
no_distance,qing_dao_shi,Change_ratio,0.16176649847550814,2017_2019
no_distance,qing_dao_shi,Overal_Acc,0.9576382446507787,2017_2019
no_distance,ma_an_shan_shi,FoM,0.09502388932824381,2017_2019
no_distance,ma_an_shan_shi,Change_ratio,0.12662934261103986,2017_2019
no_distance,ma_an_shan_shi,Overal_Acc,0.9645861237879859,2017_2019
no_distance,zhu_ma_dian_shi,FoM,0.13607285588054843,2017_2019
no_distance,zhu_ma_dian_shi,Change_ratio,0.22264751712947242,2017_2019
no_distance,zhu_ma_dian_shi,Overal_Acc,0.9526704751762315,2017_2019
no_distance,he_bi_shi,FoM,0.060406343779349725,2017_2019
no_distance,he_bi_shi,Change_ratio,0.0678669979150405,2017_2019
no_distance,he_bi_shi,Overal_Acc,0.9834576090454912,2017_2019
no_distance,huang_shan_shi,FoM,0.09255744917097304,2017_2019
no_distance,huang_shan_shi,Change_ratio,0.15417335188166503,2017_2019
no_distance,huang_shan_shi,Overal_Acc,0.989872492815354,2017_2019
no_distance,san_men_xia_shi,FoM,0.10877069050895989,2017_2019
no_distance,san_men_xia_shi,Change_ratio,0.19280875889272234,2017_2019
no_distance,san_men_xia_shi,Overal_Acc,0.9912478461509487,2017_2019
no_distance,dong_ying_shi,FoM,0.126615083951387,2017_2019
no_distance,dong_ying_shi,Change_ratio,0.2371132526664832,2017_2019
no_distance,dong_ying_shi,Overal_Acc,0.9377721588733221,2017_2019
no_distance,lin_yi_shi,FoM,0.12726352001044688,2017_2019
no_distance,lin_yi_shi,Change_ratio,0.13900367434459798,2017_2019
no_distance,lin_yi_shi,Overal_Acc,0.9634027147145232,2017_2019
no_distance,bo_zhou_shi,FoM,0.1387289617817183,2017_2019
no_distance,bo_zhou_shi,Change_ratio,0.20269428347206853,2017_2019
no_distance,bo_zhou_shi,Overal_Acc,0.9518308970950236,2017_2019
no_distance,bao_ding_shi,FoM,0.09595052532369806,2017_2019
no_distance,bao_ding_shi,Change_ratio,0.12644684960674352,2017_2019
no_distance,bao_ding_shi,Overal_Acc,0.9781272339664884,2017_2019
no_distance,xin_yang_shi,FoM,0.08778887877529305,2017_2019
no_distance,xin_yang_shi,Change_ratio,0.1508741566754389,2017_2019
no_distance,xin_yang_shi,Overal_Acc,0.9747205445280775,2017_2019
no_distance,liu_an_shi,FoM,0.10278455769870028,2017_2019
no_distance,liu_an_shi,Change_ratio,0.1797584093592858,2017_2019
no_distance,liu_an_shi,Overal_Acc,0.9730057428610911,2017_2019
no_distance,bei_jing_shi,FoM,0.0788352209918952,2017_2019
no_distance,bei_jing_shi,Change_ratio,0.10392766886540071,2017_2019
no_distance,bei_jing_shi,Overal_Acc,0.978351675674999,2017_2019
no_distance,nan_jing_shi,FoM,0.09517976852711231,2017_2019
no_distance,nan_jing_shi,Change_ratio,0.11131075029989959,2017_2019
no_distance,nan_jing_shi,Overal_Acc,0.9505980050208369,2017_2019
no_distance,nan_tong_shi,FoM,0.09563105124069127,2017_2019
no_distance,nan_tong_shi,Change_ratio,0.1420939845987103,2017_2019
no_distance,nan_tong_shi,Overal_Acc,0.9439743621497162,2017_2019
no_distance,nan_yang_shi,FoM,0.09141345881231537,2017_2019
no_distance,nan_yang_shi,Change_ratio,0.19974325302431237,2017_2019
no_distance,nan_yang_shi,Overal_Acc,0.9656236105982499,2017_2019
no_distance,he_fei_shi,FoM,0.1288150385073624,2017_2019
no_distance,he_fei_shi,Change_ratio,0.2185490686439131,2017_2019
no_distance,he_fei_shi,Overal_Acc,0.9245000165920245,2017_2019
no_distance,zhou_kou_shi,FoM,0.11071663156457875,2017_2019
no_distance,zhou_kou_shi,Change_ratio,0.094844749000245,2017_2019
no_distance,zhou_kou_shi,Overal_Acc,0.9746140558419146,2017_2019
no_distance,tang_shan_shi,FoM,0.10682737691514177,2017_2019
no_distance,tang_shan_shi,Change_ratio,0.14316946771418668,2017_2019
no_distance,tang_shan_shi,Overal_Acc,0.9684073528082504,2017_2019
no_distance,shang_qiu_shi,FoM,0.1353777108883381,2017_2019
no_distance,shang_qiu_shi,Change_ratio,0.1310154517215989,2017_2019
no_distance,shang_qiu_shi,Overal_Acc,0.9614282758586462,2017_2019
no_distance,tian_jin_shi,FoM,0.09079469555545323,2017_2019
no_distance,tian_jin_shi,Change_ratio,0.112528310172732,2017_2019
no_distance,tian_jin_shi,Overal_Acc,0.963755106306118,2017_2019
no_distance,wei_hai_shi,FoM,0.12114129909620364,2017_2019
no_distance,wei_hai_shi,Change_ratio,0.17438720938637411,2017_2019
no_distance,wei_hai_shi,Overal_Acc,0.9685951577008517,2017_2019
no_distance,an_qing_shi,FoM,0.10372453435841476,2017_2019
no_distance,an_qing_shi,Change_ratio,0.2091608356759995,2017_2019
