name,metric_type,area_real,perimeter_real,perimeter_area_ratio_real,shape_index_real,fractal_dimension_real,area_pred,perimeter_pred,perimeter_area_ratio_pred,shape_index_pred,fractal_dimension_pred
an_qing_shi,STD,5.134109887643731,1171.8572708031218,312.3608633491808,0.4018800227220533,0.052685571073950985,15.52723893240464,4028.636968077989,265.6699823965935,0.775378620328998,0.07620401862884567
an_qing_shi,Mean,0.5083943826699038,319.71378631790355,1172.5474645115835,1.1787644310072627,1.0388444380868862,0.8394333825368545,521.7928083874635,1228.4988298839678,1.3710031566153025,1.061731185432284
an_yang_shi,STD,9.128539401087641,1947.5874853427122,342.8312233887167,0.4807190769154882,0.053741016541579464,9.383744580518453,2656.7828403983185,305.6049991440965,0.7425449023798648,0.07339102293435074
an_yang_shi,Mean,0.7745787615622777,399.27777789745454,1128.35564475925,1.2079155708044758,1.042467957775267,0.9579752482831236,555.2930850361603,1166.1124419419255,1.3770723245073204,1.062246910657325
bang_bu_shi,STD,14.17319357867136,2497.5034078154044,345.9407136852551,0.41272700142314817,0.04926839230790453,12.018340514491264,3276.4731429540466,298.82889871771613,0.7958362695357328,0.07445775450678732
bang_bu_shi,Mean,0.7578645376948808,356.908020969402,1163.347779969609,1.1570093123407192,1.0366763620947066,0.8776546532176673,538.702665826067,1213.7757767842168,1.349854630751554,1.0585503591978291
bao_ding_shi,STD,4.525732646940418,1072.3395179555587,364.320335681458,0.4171021292984176,0.0522408211975256,6.778283209402965,1995.4827076207987,331.3584885657494,0.7423739202574767,0.07212830140592218
bao_ding_shi,Mean,0.5730355270138707,346.9298989506745,1158.2352975539018,1.1935100794051932,1.0418972329760492,0.8816361177463444,529.0825685090564,1205.773588149235,1.3511444901366936,1.0579033533438642
bei_jing_shi,STD,5.3104086119490175,1053.8944714290742,364.1180206252114,0.4178959214041924,0.05253073647345896,8.722499311017081,2319.914868106509,335.44071160823034,0.6757055720945055,0.0675155227883334
bei_jing_shi,Mean,0.5972576576552725,353.213451492723,1155.4406780667302,1.1949549267483222,1.0414623541077777,1.0381943122058284,511.40190501048033,1238.3536219800135,1.2931508775921698,1.0497244590374266
bin_zhou_shi,STD,9.044505430460315,1731.987834180668,334.71552229668237,0.4395880735396352,0.050408490845040815,14.706907951023453,3513.249946852514,275.9606318271946,0.7093864012725553,0.06936942883716739
bin_zhou_shi,Mean,0.8528514259117053,398.01330649392884,1086.9400124475321,1.182583532126236,1.038068649362663,0.9682868659746388,509.00748067409006,1176.8590398587064,1.3030702674095418,1.0514213150038587
bo_zhou_shi,STD,10.487974942190666,1837.4711227368612,331.0457361869705,0.3661337042499214,0.04783280892249326,10.872380755525795,2830.658127877063,275.96829850731916,0.6532179688864854,0.06822626622844061
bo_zhou_shi,Mean,0.6300820026485111,328.41145363994536,1135.692533145174,1.1569314429184574,1.0356696943443942,0.6991173826048408,437.00676703827554,1207.729258105381,1.285007082674525,1.0499574266307012
cang_zhou_shi,STD,4.657177227940999,1241.0677509996315,363.4723715861887,0.3957941164695529,0.05012016185934181,7.163918876379178,2137.0638931529293,310.47254739252605,0.6718177416356393,0.06799391526939713
cang_zhou_shi,Mean,0.5713001801147671,339.55017814757383,1142.046712090212,1.1790599825238377,1.0398954951598218,0.7417845253775088,443.43987339159685,1254.2970578436755,1.2822744220243325,1.049507073950225
chang_zhou_shi,STD,10.019710707414168,2059.713730460432,331.8207661429988,0.4527768865721778,0.05289435673399708,19.070051212725943,4273.775511136607,309.31730150150923,0.7025227413998656,0.06561978696558768
chang_zhou_shi,Mean,0.7526751385442635,383.7726316822908,1144.6790350672682,1.1922147158995011,1.0393587744960748,1.5279117629755101,590.124204257483,1223.3031110213867,1.2723939387438783,1.0445521599447658
cheng_de_shi,STD,2.620869960506002,1000.403835177695,385.9105382523177,0.5016414005865569,0.05674212787060502,22.076313847673163,5381.7081419854385,472.9197220649589,0.8761977466013517,0.06531873163540362
cheng_de_shi,Mean,0.7249850896475731,430.38346701358256,1105.0594238749677,1.2514237242935224,1.0488589363761465,3.6416204880749516,1129.4956381624006,1043.522729456791,1.4098839289628975,1.0568265499359537
chi_zhou_shi,STD,9.707153283726733,1681.5229655642415,309.92349759536364,0.3891631329682751,0.052060562995909984,13.637740211206214,3774.829337702799,270.08760639007596,0.8746265649736816,0.08293762556723339
chi_zhou_shi,Mean,0.5967482523466655,330.3702778826935,1149.0958798600188,1.1799043467228778,1.039834899817598,1.0979692441565223,677.3818081971998,1161.2188174574146,1.5319382962274173,1.0831647286017445
chu_zhou_shi,STD,13.623652961779941,2440.1151821957033,333.141910328414,0.4286480293975089,0.051659275353643085,27.410506362287922,6675.898355597596,292.4566444503268,0.9048441093188349,0.08146027969538612
chu_zhou_shi,Mean,0.6547306013757196,349.73795546365204,1167.541239445341,1.178382873889022,1.0384610987575322,1.1439907577110222,664.5807859663373,1204.3525364449945,1.4654971666942371,1.0719912732703094
de_zhou_shi,STD,5.3424089196371,1280.0645424084553,355.31718133247523,0.4061413941420135,0.0484691366497719,7.514194479798883,1886.5735581199774,286.2160355920139,0.5369078903175155,0.06145376169202845
de_zhou_shi,Mean,0.7452667377718166,362.9251082848046,1136.6425713358014,1.164948576882291,1.0359840955567579,0.6029971363270646,359.7641326147302,1246.575308246743,1.2180566063271812,1.0419890637716127
dong_ying_shi,STD,11.679947361051154,2637.102951380067,344.98694418362226,0.5403368104328664,0.055188756538256466,57.80824297473743,13637.580803229326,315.12128972357095,1.0373129886267378,0.07764826212639983
dong_ying_shi,Mean,0.9767960660546816,460.3530420221952,1102.2789248472643,1.2233442702499917,1.0433626171893993,2.2104497360974715,899.8214397120623,1144.960798510069,1.4378001806445733,1.0650057304366491
fu_yang_shi,STD,8.075791330684513,1643.9599801254847,351.1514265746248,0.4584822212374466,0.054264184117328515,14.342543001431872,3746.3734993753587,296.92750871204044,0.7619568661656066,0.07226570136999877
fu_yang_shi,Mean,0.7640297515024426,397.89495142417366,1128.107537724682,1.2124044424846554,1.0431096941237437,0.9383992562183668,537.6023566059359,1202.2133004929774,1.3416755006227716,1.0565820485081858
han_dan_shi,STD,7.123007064747371,1695.2856357459784,375.3654177404013,0.508583872214709,0.0561773122387094,14.582350066903114,3975.914711790015,334.6760809230752,0.9618122712431612,0.08108615602080743
han_dan_shi,Mean,0.7787929472134043,420.698626891928,1142.2156312245515,1.2369338240822714,1.0470736342632088,1.3324561417836769,752.2285859538521,1170.015703803876,1.499368127906512,1.0739835308878796
heng_shui_shi,STD,5.791573278558409,1328.2985935831907,334.80185492725457,0.3876769633048943,0.049384707521497116,7.878852419017362,2242.141670644761,291.93772607932806,0.7476894789865637,0.07347787730122894
heng_shui_shi,Mean,0.5966673458066766,334.5977673681389,1137.2881819058698,1.1681297468282483,1.0380934764179457,0.8042876686301549,508.79406420721705,1192.6617396484648,1.3496201366953913,1.0574771001262742
he_bi_shi,STD,13.650867543794284,2960.9905509744594,348.8826756333033,0.4800351954058391,0.05098697950216095,9.696511663358216,2542.115717548757,297.1972627503772,0.7012582991376249,0.07126631430872131
he_bi_shi,Mean,0.8881095519712441,402.41362167209917,1156.5796118912822,1.1825245637207278,1.0384464092499963,0.8818645341006812,505.2813374044488,1195.1914947898026,1.3398564799287662,1.0587245502328806
he_fei_shi,STD,15.008518307346748,3273.3257084708393,313.52808253433574,0.5332138837818063,0.05593429072136087,68.21355815756164,14956.13464308339,279.00791905448915,1.037978696035182,0.0826068612490904
he_fei_shi,Mean,0.8869788664549472,434.8888584450496,1120.2091141565213,1.2141414091885532,1.0410865727492695,1.7877114714331128,854.087133258454,1145.849339723894,1.4936354352787178,1.0718051005259748
he_ze_shi,STD,7.1644408585797645,1409.4256821504346,348.7114552797078,0.4066171031416629,0.04982128595245347,6.32430581475159,1682.1289670513283,302.49342859251215,0.638275437737886,0.0688713996807196
he_ze_shi,Mean,0.7272616343164106,365.6922104754735,1123.0451530924927,1.1789974318626135,1.0390000503417371,0.7631111585880983,463.0540438967884,1178.4612916191134,1.3144375940325523,1.0553255452077122
huai_an_shi,STD,13.516042478979225,2802.638992750424,317.0724073702808,0.4450031990445629,0.05224348769544677,32.04100061034766,8301.814137809273,289.72033064680244,0.8733017250017607,0.0771303666039853
huai_an_shi,Mean,0.7011808728359641,364.5452325936289,1138.860071070417,1.184557733213658,1.0393974232924001,1.1784427974966931,644.958989512964,1170.8994847487795,1.4046814008141724,1.0633069509969442
huai_bei_shi,STD,11.203786231616563,1964.2179182987995,324.5289147206272,0.4347463379872036,0.0502325655206862,12.031438139663186,2867.604253196099,273.62955279362745,0.7112030623051847,0.06949912254175028
huai_bei_shi,Mean,0.9296247092575888,394.74481394311175,1106.5553720844389,1.1739069493996943,1.0361251055499894,1.0014955721150494,517.8669039330761,1166.031347567152,1.3062191864716552,1.0508494718775403
huai_nan_shi,STD,6.463054021521441,1265.4053391074829,348.56794937659083,0.4140621224719795,0.0511770578495863,9.771484733295097,2437.385167958429,300.5039737126062,0.658459906234658,0.06744952874557021
huai_nan_shi,Mean,0.6908067451296959,352.13795075056436,1170.9396214835592,1.17781264914029,1.038443583720749,0.8108960880632873,449.92444160587206,1241.0402658939968,1.2799964725140098,1.0496086283288295
huang_shan_shi,STD,5.500018080261867,1236.1130564303685,325.7676982414912,0.4204448395651728,0.05447768890853609,24.374561470161318,6889.420009964585,282.54334915883527,0.9739948614155076,0.08272798876138851
huang_shan_shi,Mean,0.608859822123529,361.34139956339936,1123.564520287383,1.2131473938719837,1.0453844277755482,1.4433878383614231,796.4683935005478,1152.2600206069908,1.5594851985840454,1.0866587439399544
jiao_zuo_shi,STD,8.489321689381121,1869.4672001663675,373.97943611889036,0.4741366155686682,0.053419438588587484,11.955291729012586,2894.855275028241,337.8230392377183,0.6995929112195332,0.06814638273645053
jiao_zuo_shi,Mean,0.8355499039722063,408.35698152312597,1152.6679947825626,1.2120938993389143,1.0436085456475663,1.1183336076852082,539.010273941677,1218.422145060479,1.3132991380119041,1.0537769438448097
ji_nan_shi,STD,4.153321659963599,1049.5282844393523,346.93901751619615,0.4254510307244447,0.05114395985360613,7.583851922822884,1971.3050043413384,295.0281013741452,0.6054754772411923,0.06455488348494072
ji_nan_shi,Mean,0.7039784710311701,369.1204286218476,1124.8860316847492,1.1823671184411453,1.0382106643347604,0.7664004555781015,426.63575701511866,1217.2101722614248,1.2541903947361095,1.04564175862419
ji_ning_shi,STD,7.5798216588765905,1571.749780673885,347.47317249838636,0.42658332392332093,0.0505980105365846,9.607165850099301,2365.9381235534565,300.7337283375153,0.6726272156610404,0.06907956204610416
ji_ning_shi,Mean,0.7738485318666742,378.14610727187545,1117.3936213642107,1.182247891374723,1.0388238774861556,0.9000222328484632,492.43022471895364,1182.7439052266466,1.3108297141348209,1.0534380724585368
kai_feng_shi,STD,28.410045909701772,5634.869252971456,360.38518518973376,0.5991951665564981,0.05726492737469795,102.28151019599264,22932.191927540367,363.29947685664825,1.5315403978184412,0.09332152325073824
kai_feng_shi,Mean,1.1502544308464868,511.7714378921303,1119.605699459009,1.2504091230039394,1.047365625513385,4.4501128987632566,1766.5215272347582,1053.756311819908,1.773397707945268,1.0881484998512658
lai_wu_shi,STD,4.844085221374367,1387.8344299595428,347.75034458070616,0.5154538718397716,0.05709576674477256,16.19664296062312,4438.809794217538,310.92107483601194,0.85240841084804,0.07418299870056194
lai_wu_shi,Mean,0.7677741688223859,427.1709075350023,1111.0772025245199,1.2370069434036808,1.0456538350718338,1.3644523241214188,664.907526474821,1190.8801166088151,1.3784392818947893,1.0600566750910931
lang_fang_shi,STD,6.116526090647446,1374.5072062108813,345.2243939789844,0.4687860564022476,0.0537193872263163,18.475058944981942,5014.1129389081325,304.33093978071264,0.9912004724185944,0.07988385792507248
lang_fang_shi,Mean,0.8981700812426504,441.63578618276665,1041.0965609259397,1.2233992405039422,1.0445143066669054,1.7010266494792283,832.1215240373532,1110.0221496936572,1.4679115800621605,1.0663653951237348
lian_yun_gang_shi,STD,13.252106545490642,2591.129121979304,340.4507697378985,0.4591379880386157,0.0522043146064903,20.800234570949353,5283.2685523084465,303.21550642041075,0.9356545505348596,0.07932892772416388
lian_yun_gang_shi,Mean,0.8420967393361826,396.6801707202871,1130.9203932617156,1.1927783091222193,1.0404979119862567,1.3415796126153476,709.8772999126406,1176.2522405072666,1.4366515022280653,1.065223012346237
liao_cheng_shi,STD,6.310266481459143,1557.4309586642578,346.1866468012005,0.4488043988295559,0.050885401134428125,8.951624867153908,2232.688946551465,293.7800254070333,0.6552581787395361,0.06835844750408691
liao_cheng_shi,Mean,0.7609100648455339,386.66830191931854,1107.7959809359238,1.1875120554053649,1.0394838947508531,0.8123763259679645,467.5347152010138,1182.3378679367713,1.3013145789720808,1.052651067307235
lin_yi_shi,STD,5.9355573323978295,1541.2762076937495,348.8196487657901,0.5008962509926239,0.0559971355914623,20.88493597066549,5013.089420727237,318.9321973776227,0.9544904977472808,0.07994187311182477
lin_yi_shi,Mean,0.8572268448487727,447.7640458633847,1067.001011798016,1.2405483794423249,1.0464105211510926,1.8383059777728727,845.3434595016138,1115.0782697355721,1.487412440706832,1.070836029826986
liu_an_shi,STD,7.864000038443957,1548.1632460444446,301.4652227988534,0.3683348807264417,0.049057718319791215,13.243487215354815,4017.137806925426,264.50361203600653,0.6928037197419747,0.0695595831013583
liu_an_shi,Mean,0.48042763961059204,293.53602350317686,1188.869515577186,1.1485088875681206,1.0341290409507926,0.7395974904491515,450.6902372802398,1237.3320411691702,1.2882019452358766,1.0498938437411902
luo_yang_shi,STD,7.367934701912466,1872.8096710969628,347.99106286732354,0.5106126731824316,0.055754622827644214,18.49898357702401,5133.668196347171,327.8592360873612,0.9886433586296388,0.08001554259576152
luo_yang_shi,Mean,0.8466988549223715,438.33429561850886,1105.1702488004848,1.2328043464325191,1.0456675131570636,1.7577345075389323,865.0941913931143,1125.1570976577193,1.5113262380696626,1.0746674438286608
ma_an_shan_shi,STD,9.105326814761037,2149.532299449418,325.2633241052498,0.479273277012841,0.05427146719492223,23.269590617205218,6283.014885250231,283.8922556832915,0.8648122951727034,0.07728443864234931
ma_an_shan_shi,Mean,0.7403640016249248,388.2551464723847,1146.4358262393469,1.2024483762156482,1.0413769380298394,1.2398585557429018,642.4483589317599,1199.0278311119494,1.4032141739532036,1.0648273772671255
nan_jing_shi,STD,10.971074559961425,2525.6133448799765,314.3488809101769,0.5333045202243704,0.05689138756547855,32.24829836994283,7305.490379237022,268.6709995273165,0.8474904008726001,0.0731570042935904
nan_jing_shi,Mean,0.9328868271502594,454.7909223066694,1087.9709300996658,1.23085915944429,1.0441179814315638,1.4974188452434074,662.7563536711504,1167.5456233408822,1.3487913803961202,1.0555895172086918
